2,1,1,0.08803878530859947,0.08803887665271759,0.989648033126294,0.8698257080610022
3,1,1,0.08741971821784973,0.08741968870162964,0.9917184265010351,0.8737480231945176
4,1,1,0.08379829545617104,0.0837983638048172,0.9917184265010351,0.8721643981852149
2,2,1,0.0859903036057949,0.085990771651268,0.9875776397515528,0.8642186165670367
3,2,1,0.08210281162261963,0.08210357278585434,0.9875776397515528,0.8642186165670367
4,2,1,0.0773028574258089,0.07730357348918915,0.9937888198757764,0.855072463768116
2,3,1,0.08376160860061646,0.08376286178827286,0.989648033126294,0.8607226107226107
3,3,1,0.07978547145128251,0.0797870084643364,0.989648033126294,0.8641273450824332
4,3,1,0.07635786450505257,0.0763595849275589,0.9937888198757764,0.8546775658492279
2,4,1,0.0835604502826929,0.08356170356273651,0.9875776397515528,0.8606078316773816
3,4,1,0.07955059541165829,0.0795520693063736,0.989648033126294,0.8636622932116372
4,4,1,0.07469343262910842,0.07469543069601059,0.9937888198757764,0.8520345252774353
2,5,1,0.08347322582006454,0.08347468078136444,0.9875776397515528,0.8602811950790861
3,5,1,0.0787990141928196,0.07880013436079025,0.989648033126294,0.8624460431654676
4,5,1,0.07410246433615685,0.07410375773906708,0.9937888198757764,0.8515769944341373
2,6,1,0.0830083915680647,0.08300964534282684,0.9875776397515528,0.8580779529901815
3,6,1,0.07855931198894978,0.07856031507253647,0.989648033126294,0.861809771610292
4,6,1,0.0739825994849205,0.07398352026939392,0.9937888198757764,0.8518975624807158
2,7,1,0.08366470083892345,0.08366747945547104,0.9875776397515528,0.8568427370948379
3,7,1,0.07856427241265773,0.07856529206037521,0.989648033126294,0.8617698091382302
4,7,1,0.07387970401644707,0.07388158142566681,0.9937888198757764,0.8507462686567164
2,8,1,0.08344956603050233,0.08345193415880203,0.9875776397515528,0.8560217325686689
3,8,1,0.07833436799645424,0.07833535224199295,0.989648033126294,0.8614492753623189
4,8,1,0.07351859048306943,0.07351928949356079,0.9937888198757764,0.8513011152416357
2,9,1,0.08252424816787243,0.08252517879009247,0.9875776397515528,0.8563253012048193
3,9,1,0.07839516779482365,0.07839623093605042,0.989648033126294,0.8610868933449579
4,9,1,0.0630455563083291,0.06304771453142166,0.9917184265010351,0.8366859870439822
2,10,1,0.08498247865438462,0.08498279750347137,0.9875776397515528,0.8576544315129812
3,10,1,0.07794578300714493,0.07794657349586487,0.989648033126294,0.8608037274315666
4,10,1,0.07305111915767193,0.07305192947387695,0.9937888198757764,0.8504206918043004
2,11,1,0.08207631916999816,0.08207717537879944,0.9875776397515528,0.855191256830601
3,11,1,0.07813646534979343,0.07813741266727448,0.989648033126294,0.8606820169046925
4,11,1,0.0730124143898487,0.0730130597949028,0.9937888198757764,0.8506998444790047
2,12,1,0.08190169341415167,0.081902414560318,0.9875776397515528,0.8545288197621226
3,12,1,0.0807911559611559,0.0807914212346077,0.9875776397515528,0.8584569732937686
4,12,1,0.06144363282620907,0.06144499033689499,0.989648033126294,0.8338547097671185
2,13,1,0.08201664799451829,0.0820176750421524,0.9875776397515528,0.854262144821265
3,13,1,0.0658731365069747,0.0658821389079094,0.989648033126294,0.8467457518435396
4,13,1,0.060436988820135595,0.06044485419988632,0.9917184265010351,0.8312191684284708
2,14,1,0.07060833383500575,0.07060889899730682,0.9875776397515528,0.8389057750759878
3,14,1,0.06412849845141172,0.06413043290376663,0.989648033126294,0.8416694269625704
4,14,1,0.08377438596189023,0.08377424627542496,0.9917184265010351,0.871719335832887
2,15,1,0.06989202070981264,0.06989286839962006,0.9875776397515528,0.8380305602716469
3,15,1,0.06381202613264322,0.06381429731845856,0.989648033126294,0.8392737054472091
4,15,1,0.06129906911551952,0.0613001212477684,0.989648033126294,0.8340853870183964
2,16,1,0.07082912175655365,0.07082996517419815,0.9875776397515528,0.8388513513513514
3,16,1,0.05915440507531166,0.059150684624910355,0.9917184265010351,0.8493710691823899
4,16,1,0.058009865844249726,0.05801032856106758,0.9917184265010351,0.8297796730632552
2,17,1,0.08795885261297226,0.08795886486768723,0.989648033126294,0.8687534321801208
3,17,1,0.056206544149667026,0.05620947852730751,0.9855072463768116,0.8357487922705314
4,17,1,0.05816047459617257,0.05816102400422096,0.9937888198757764,0.8285714285714286
2,18,1,0.07003779819160699,0.07003907114267349,0.9875776397515528,0.8355739400206825
3,18,1,0.05520007895827293,0.055201783776283264,0.9875776397515528,0.8307310149041873
4,18,1,0.05793976156637073,0.05794041231274605,0.9917184265010351,0.8280071813285458
2,19,1,0.07060990631729365,0.07061182707548141,0.9875776397515528,0.839609952925353
3,19,1,0.06059087869822979,0.06059226021170616,0.9937888198757764,0.855072463768116
4,19,1,0.057573388171195984,0.05757370591163635,0.9937888198757764,0.8297268534941469
2,20,1,0.08475073354244232,0.08475090563297272,0.9875776397515528,0.8571856287425149
3,20,1,0.0611849382892251,0.06118805706501007,0.9917184265010351,0.851103512589369
4,20,1,0.08377491639256478,0.08377587795257568,0.9917184265010351,0.8716161886893594
2,1,2,0.08675642039477825,0.08675655722618103,0.989648033126294,0.8661814109742442
3,1,2,0.08608721177279949,0.08608727902173996,0.989648033126294,0.8689692982456141
4,1,2,0.08271016727089882,0.08271020650863647,0.9917184265010351,0.8667223149693934
2,2,2,0.08235251501500607,0.08235478401184082,0.989648033126294,0.8643201816633551
3,2,2,0.06758504984974861,0.0675860345363617,0.9875776397515528,0.8526413345690455
4,2,2,0.07518404141664504,0.07518454641103745,0.9917184265010351,0.8405459387483355
2,3,2,0.07843456508219242,0.0784347802400589,0.9917184265010351,0.8663131454088753
3,3,2,0.0639338653549552,0.06393449008464813,0.9875776397515528,0.8538155072019614
4,3,2,0.07153833803534508,0.07153953611850739,0.9937888198757764,0.8546775658492279
2,4,2,0.07665028310269117,0.07665108889341354,0.989648033126294,0.8677365799667958
3,4,2,0.07506069103181362,0.0750628262758255,0.989648033126294,0.8531941031941032
4,4,2,0.05448091067969799,0.054583869874477386,0.9958592132505176,0.8347646856750258
2,5,2,0.07592445101737975,0.07592565566301346,0.9875776397515528,0.8457807953443259
3,5,2,0.0716447621166706,0.0716465413570404,0.9937888198757764,0.8678414096916299
4,5,2,0.047887245067209004,0.04789451137185097,0.9958592132505176,0.813710302091402
2,6,2,0.0745350230962038,0.07453658431768417,0.989648033126294,0.8664058133035215
