1,2.0213557691574096
2,1.4796795458112444
3,1.1280743920462473
4,0.9105494651794434
5,0.7737508790833609
6,0.681976982661656
7,0.6158262389046806
8,0.5666867747647422
9,0.5277737488065447
10,0.49553420107705254
11,0.4695188792773656
12,0.4476663721288954
13,0.42858267744949885
14,0.41239570781162804
15,0.39773988219669887
16,0.3847924301964896
17,0.373174487897328
18,0.3626782797404698
19,0.353373265675136
20,0.3444528102874756
21,0.33620152061326164
22,0.3289743406432016
23,0.32179531029292513
24,0.3155710599081857
25,0.3092140552316393
26,0.30345415902137757
27,0.29866094064712523
28,0.2928010656833649
29,0.28836125983510696
30,0.2833563085794449
31,0.27978469364983694
32,0.27508345311028615
33,0.2714681515353067
34,0.2672766181741442
35,0.26354349402018956
36,0.2598346196923937
37,0.25676308616570065
38,0.25335101570401874
39,0.25006343036038536
40,0.24696098209278924
41,0.24371685791015624
42,0.24107757953235082
43,0.2384565977028438
44,0.23547467757974352
45,0.23262870604651315
46,0.23028209862538745
47,0.22790574508905412
48,0.22513893726893833
49,0.22315234974452428
50,0.2203207541022982
51,0.2181246582695416
52,0.2159500971181052
53,0.21365120648486274
54,0.21171750957625252
55,0.20940366593429022
56,0.20738707378932408
57,0.2052151597567967
58,0.20348151741709028
59,0.20131912902423313
60,0.19922413550104415
61,0.19751609522955757
62,0.195668372631073
63,0.19357293105125428
64,0.19214757501227514
65,0.19053682839018957
66,0.18862753095903567
67,0.18695031062194278
68,0.18570789848055158
69,0.1835680023431778
70,0.18223335358074733
71,0.1806882234641484
72,0.17898177204813276
73,0.17759265279769898
74,0.17579038957187107
75,0.17438915987951414
76,0.17286701859746662
77,0.17145693230628967
78,0.17004534127031054
79,0.16858983284235002
80,0.16743198382854463
81,0.16566185410533632
82,0.16434140242849077
83,0.1630488167490278
84,0.16168313782555715
85,0.16044957213742392
86,0.15876372208339828
87,0.15792533901759556
88,0.15630869672128134
89,0.1554490212372371
90,0.1537923545581954
91,0.1526695310303143
92,0.15170123328481402
93,0.15066231492587498
94,0.14930857171331133
95,0.14844685972588403
96,0.14679759134565082
97,0.14560280401366096
98,0.1447208764893668
99,0.14336156848498754
100,0.14267560554827963
